0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
 10003167 ;AL ;ARAPIRACA ;Povoado Canaã ;RUA PROJETADA, N. 05, DOIS GALPÕES PARA DEPÓSITO ;20.510,00;350.000,00;94.14;Comercial, 0.00 de área total, 389.79 de área privativa, 542.12 de área do terreno.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=10003167,,,,,,,
 8555504761776 ;PB ;JOAO PESSOA ;CUIA ;RUA SEBASTIAO TENORIO, N. 67, CS 101 ;121.044,30;121.044,30;0.00;Casa, 0.00 de área total, 80.50 de área privativa, 105.31 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555504761776
 8444402603886 ;PB ;JOAO PESSOA ;JOAO PAULO II ;AVENIDA VALDEMAR NAZIAZENO, N. 1220, Apto 110 ;135.000,00;135.000,00;0.00;Apartamento, 67.39 de área total, 42.88 de área privativa, 0.00 de área do terreno,  1 qto(s), a.serv, WC, 1 sala(s), sacada, cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444402603886
 8444406757217 ;PB ;JOAO PESSOA ;JOAO PAULO II ;RUA ONEZIO FERNANDES MAIA N 72 AP201, N. 72, Apto 201, N 72 AP201 ;117.000,00;117.000,00;0.00;Apartamento, 0.00 de área total, 46.19 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444406757217
 8555512769985 ;PB ;JOAO PESSOA ;JOAO PAULO II ;RUA CELESTINA IRINEU DOS SANTOS, N. 135, CS 103 ;110.000,00;110.000,00;0.00;Casa, 0.00 de área total, 58.07 de área privativa, 200.00 de área do terreno,  2 qto(s), WC, 1 sala(s), 1 lavabo(s), cozinha, Terraco, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555512769985
 1444406412149 ;PB ;JOAO PESSOA ;AEROCLUBE ;RUA DOUTOR GILDEMAR PEREIRA DE MACEDO, N. 43, Apto 302, 0 ;320.000,00;320.000,00;0.00;Apartamento, 0.00 de área total, 78.15 de área privativa, 0.00 de área do terreno,  3 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444406412149,
 8444402057024 ;PB ;JOAO PESSOA ;GRAMAME ;RUA ROMUALDO ROLIM, N. 80, Apto 4, TERREO BL F ;123.000,00;123.000,00;0.00;Apartamento, 0.00 de área total, 60.13 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444402057024,
 8444402264615 ;PB ;JOAO PESSOA ;GRAMAME ;RUA FUNCIONARIO PEDRO ALVES DA SILVA, N. 210, CASA 212 ;132.000,00;132.000,00;0.00;Casa, 0.00 de área total, 56.50 de área privativa, 100.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444402264615,,
 8444403838267 ;PB ;JOAO PESSOA ;GRAMAME ;RUA PROFESSORA SEVERINA RAMOS DE AZEVEDO, N. 177, Apto 201, BL C ;100.000,00;100.000,00;0.00;Apartamento, 0.00 de área total, 43.66 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444403838267,
 8444405241314 ;PB ;JOAO PESSOA ;GRAMAME ;RUA  JOSE FERNANDES WANDERLEY, N. 28, Apto 202, 0 ;132.000,00;132.000,00;0.00;Apartamento, 0.00 de área total, 50.82 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444405241314,
 8444405396512 ;PB ;JOAO PESSOA ;GRAMAME ;RUA PROFESSORA SEVERINA RAMOS DE AZEVEDO, N. 238, Apto 301, ANDAR 2 ;148.000,00;148.000,00;0.00;Apartamento, 0.00 de área total, 53.00 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444405396512
 8444405539267 ;PB ;JOAO PESSOA ;GRAMAME ;RUA ALUISIO DE MOURA N 81 AP202 2 ANDAR DO PREDIO, N. 81, Apto 202, 2 ANDAR DO PREDIO RES ;130.000,00;130.000,00;0.00;Apartamento, 0.00 de área total, 57.17 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444405539267
 8444405581697 ;PB ;JOAO PESSOA ;GRAMAME ;RUA A JOSINALDO NASCIMENTO N 76 QD77 LT232 ST56, N. 76, QD77 LT232 ST56 ;129.000,00;129.000,00;0.00;Casa, 0.00 de área total, 61.15 de área privativa, 149.40 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444405581697
 8444407137387 ;PB ;JOAO PESSOA ;GRAMAME ;RUA MARCELO NAVARRO BRAGA, N. 25, Apto 303 ;125.000,00;125.000,00;0.00;Apartamento, 0.00 de área total, 43.40 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444407137387,
 8444407248626 ;PB ;JOAO PESSOA ;GRAMAME ;RUA JOAO ANTONIO DA SILVA, N. 197, Apto 202, 1 ANDAR ;125.000,00;125.000,00;0.00;Apartamento, 0.00 de área total, 48.12 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444407248626
 8444407598511 ;PB ;JOAO PESSOA ;GRAMAME ;RUA DORISE SOUZA VIANA, N. 187, Apto 202, 0 ;120.102,29;120.102,29;0.00;Apartamento, 0.00 de área total, 46.76 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444407598511
 8444407779753 ;PB ;JOAO PESSOA ;GRAMAME ;RUA MARCELO NAVARRO BRAGA, N. 25, Apto 101, 0 ;120.000,00;120.000,00;0.00;Apartamento, 0.00 de área total, 40.25 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444407779753
 8444407866958 ;PB ;JOAO PESSOA ;GRAMAME ;RUA GAMELEIRA, N. 306, Apto 102, TERREO ;140.000,00;140.000,00;0.00;Apartamento, 0.00 de área total, 56.40 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444407866958,
 8444408442388 ;PB ;JOAO PESSOA ;GRAMAME ;RUA ALCIDES RIBEIRO DA SILVA, N. 304, Apto 101 ;115.000,00;115.000,00;0.00;Apartamento, 0.00 de área total, 45.88 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444408442388,
 8444411100042 ;PB ;JOAO PESSOA ;GRAMAME ;RUA PAULO CESAR DA SILVA PONTES, N. 40, Apto 203 ;131.000,00;131.000,00;0.00;Apartamento, 0.00 de área total, 60.00 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), sacada, cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444411100042
 8444412652723 ;PB ;JOAO PESSOA ;GRAMAME ;RUA ANTONIO SALES, N. 306, Apto 203 ;135.000,00;135.000,00;0.00;Apartamento, 0.00 de área total, 52.78 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), sacada, cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444412652723
 8444412772834 ;PB ;JOAO PESSOA ;GRAMAME ;RUA PEDRO NOLASCO DE MENEZES FILHO, N. 165, AP 201 LT 17QD 43 ;130.500,00;130.500,00;0.00;Apartamento, 0.00 de área total, 50.50 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444412772834,
 8444413977014 ;PB ;JOAO PESSOA ;GRAMAME ;RUA ALCIDES RIBEIRO DA SILVA, N. 146, Apto 101, 0 ;130.000,00;130.000,00;0.00;Apartamento, 0.00 de área total, 45.08 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444413977014
 8444419453521 ;PB ;JOAO PESSOA ;GRAMAME ;RUA ARTUR DOS SANTOS GOMES, N. 59, Apto 104, 0 ;141.000,00;141.000,00;0.00;Apartamento, 0.00 de área total, 52.00 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444419453521,
 8444421133130 ;PB ;JOAO PESSOA ;GRAMAME ;RUA PROFESSORA SEVERINA RAMOS DE AZEVEDO, N. 250, Apto 303 ;119.000,00;119.000,00;0.00;Apartamento, 0.00 de área total, 37.13 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444421133130,
 8444422682765 ;PB ;JOAO PESSOA ;GRAMAME ;RUA DAS COLINAS, N. 606, Apto 202 ;127.000,00;127.000,00;0.00;Apartamento, 0.00 de área total, 46.42 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444422682765,
 8444422966992 ;PB ;JOAO PESSOA ;GRAMAME ;RUA JOSINALDO FLORENCIO DA SILVA, N. 179, Apto 206, BL A ;124.000,00;124.000,00;0.00;Apartamento, 0.00 de área total, 42.82 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444422966992,
 8444423072758 ;PB ;JOAO PESSOA ;GRAMAME ;RUA JOSINALDO FLORENCIO DA SILVA, N. 179, Apto 408, BL A ;133.000,00;133.000,00;0.00;Apartamento, 0.00 de área total, 42.82 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444423072758,
 8444423233131 ;PB ;JOAO PESSOA ;GRAMAME ;RUA JOSINALDO FLORENCIO DA SILVA, N. 179, Apto 405, BL D 3 ANDAR ;138.000,00;138.000,00;0.00;Apartamento, 0.00 de área total, 42.82 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444423233131
 8444423473868 ;PB ;JOAO PESSOA ;GRAMAME ;RUA MARIA DO CARMO MAIA DE ALBUQUERQUE, N. 235, Apto 404 ;125.622,61;125.622,61;0.00;Apartamento, 0.00 de área total, 46.15 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444423473868,
 8444423691920 ;PB ;JOAO PESSOA ;GRAMAME ;RUA MARIA DO CARMO MAIA DE ALBUQUERQUE, N. 235, Apto 305, 2 ANDAR ;128.440,25;128.440,25;0.00;Apartamento, 0.00 de área total, 42.98 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444423691920
 8444423751086 ;PB ;JOAO PESSOA ;GRAMAME ;RUA ANTONIO JOSE DA SILVA, N. 128, CASA  130 ;151.000,00;151.000,00;0.00;Casa, 0.00 de área total, 56.50 de área privativa, 100.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444423751086
 8444423860284 ;PB ;JOAO PESSOA ;GRAMAME ;RUA MARIA DO CARMO MAIA DE ALBUQUERQUE, N. 235, Apto 402, 3 ANDAR ;130.000,00;130.000,00;0.00;Apartamento, 0.00 de área total, 37.52 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444423860284
 8444424279356 ;PB ;JOAO PESSOA ;GRAMAME ;RUA JOAO SIQUEIRA DE FIGUEIREDO, N. 114, CS 112 ;147.000,00;147.000,00;0.00;Casa, 0.00 de área total, 56.50 de área privativa, 100.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444424279356
 8444424562929 ;PB ;JOAO PESSOA ;GRAMAME ;RUA PROFESSORA ALICE MENDES DA NOBREGA, N. 271, Apto 203 ;117.000,00;117.000,00;0.00;Apartamento, 0.00 de área total, 38.12 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444424562929,
 8444426362331 ;PB ;JOAO PESSOA ;GRAMAME ;RUA DOUTOR VALDEVINO GREGORIO DE ANDRADE, N. 48 800, Apto 301, BL C  2 ANDAR ;142.000,00;142.000,00;0.00;Apartamento, 0.00 de área total, 47.19 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444426362331
 8444426534019 ;PB ;JOAO PESSOA ;GRAMAME ;RUA DOUTOR VALDEVINO GREGORIO DE ANDRADE, N. 800, Apto 302, 2 ANDAR COND RES EVORA 197 ;145.719,07;145.719,07;0.00;Apartamento, 0.00 de área total, 48.90 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444426534019
 8555508465144 ;PB ;JOAO PESSOA ;GRAMAME ;RUA JOAQUIM MONTEIRO DA FRANCA, N. 253, Apto 102, 0 ;107.228,10;107.228,10;0.00;Apartamento, 0.00 de área total, 45.31 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555508465144
 8555511810892 ;PB ;JOAO PESSOA ;GRAMAME ;AVENIDA  JOSINALDO NASCIMENTO, N. 389, Apto 101, 0 ;102.450,37;102.450,37;0.00;Apartamento, 0.00 de área total, 65.47 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555511810892
 8555515735593 ;PB ;JOAO PESSOA ;GRAMAME ;RUA PEDRO FIDELIS DA SILVA, N. 96, CS 94 ;125.554,58;125.554,58;0.00;Casa, 0.00 de área total, 47.54 de área privativa, 201.60 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555515735593,
 8555517471127 ;PB ;JOAO PESSOA ;GRAMAME ;RUA ACASSIO JOSE DA SILVA, N. 68, Apto 202, 1 ANDAR ;119.000,00;119.000,00;0.00;Apartamento, 0.00 de área total, 58.00 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), Terraco, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555517471127
 8555519390361 ;PB ;JOAO PESSOA ;GRAMAME ;RUA ODONTOLOGA JANE CELLI DE SOUZA MENDES BARRETO, N. 373, CS 379 ;150.000,00;150.000,00;0.00;Casa, 0.00 de área total, 54.38 de área privativa, 130.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555519390361,
 8555525201745 ;PB ;JOAO PESSOA ;GRAMAME ;RUA ANTONIO CARNEIRO DE PAIVA, N. 111, Apto 302, BL B ;112.414,26;112.414,26;0.00;Apartamento, 0.00 de área total, 55.70 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), sacada, cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555525201745
 8555531223682 ;PB ;JOAO PESSOA ;GRAMAME ;RUA JOSE MATIAS GUEDES, N. 135, Apto 106 ;113.000,00;113.000,00;0.00;Apartamento, 0.00 de área total, 48.07 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555531223682,,,
 8555534201051 ;PB ;JOAO PESSOA ;GRAMAME ;RUA PROFESSORA ALICE MENDES DA NOBREGA, N. 181, Apto 201 ;116.000,00;116.000,00;0.00;Apartamento, 0.00 de área total, 48.73 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555534201051,,
 8555535104858 ;PB ;JOAO PESSOA ;GRAMAME ;RUA ASSIS FERREIRA DE LIMA, N. 139, Apto 101 ;120.000,00;120.000,00;0.00;Apartamento, 0.00 de área total, 50.20 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555535104858,,
 8555535116058 ;PB ;JOAO PESSOA ;GRAMAME ;RUA ASSIS FERREIRA DE LIMA, N. 139, Apto 401, ANDAR 3 ;138.000,00;138.000,00;0.00;Apartamento, 0.00 de área total, 50.20 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555535116058
 8555537010842 ;PB ;JOAO PESSOA ;GRAMAME ;RUA CARLOS ANDRE FERREIRA NARCIZO, N. 1557, Apto 302 ;122.000,00;122.000,00;0.00;Apartamento, 0.00 de área total, 47.78 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555537010842,
 8787700466324 ;PB ;JOAO PESSOA ;GRAMAME ;RUA JOSE MATIAS GUEDES, N. 178, Apto 301, LT 171 QD 158 2 ANDAR ;108.000,00;108.000,00;0.00;Apartamento, 0.00 de área total, 46.40 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787700466324
 8787701640530 ;PB ;JOAO PESSOA ;GRAMAME ;RUA ESTUDANTE CARLOS ALBERTO DA SILVA, N. 63, Apto 303, QD 142 LOT 175 ;110.000,00;110.000,00;0.00;Apartamento, 0.00 de área total, 46.40 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787701640530,
 8787701831611 ;PB ;JOAO PESSOA ;GRAMAME ;AVENIDA CARLOS ANDRE FERREIRA NARCIZO, N. 1467, Apto 401, QUADRA 142 ;120.000,00;120.000,00;0.00;Apartamento, 0.00 de área total, 47.90 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787701831611,
 8787702392107 ;PB ;JOAO PESSOA ;GRAMAME ;RUA APOSENTADO BENEDITO MANOEL INACIO, N. 40, Apto 201, 1 ANDAR ;132.000,00;132.000,00;0.00;Apartamento, 0.00 de área total, 49.30 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787702392107
 8787704236846 ;PB ;JOAO PESSOA ;GRAMAME ;RUA UNIVERSITARIO ADOLFO AUGUSTO BARBOSA, N. 206, Apto 204 ;122.075,87;122.075,87;0.00;Apartamento, 0.00 de área total, 48.98 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787704236846,
 8787708062290 ;PB ;JOAO PESSOA ;GRAMAME ;AVENIDA CICERA BATISTA DE LUNA, N. 323, Apto 104, AP 104 ;136.000,00;136.000,00;0.00;Apartamento, 0.00 de área total, 48.23 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787708062290,
 8444402373074 ;PB ;JOAO PESSOA ;PARATIBE ;RUA GARCA BRANCA PEQUENA, N. 137, Apto 302, 0 ;93.000,00;93.000,00;0.00;Apartamento, 0.00 de área total, 48.57 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444402373074
 8444408569264 ;PB ;JOAO PESSOA ;PARATIBE ;RUA CARLOS ANTONIO DOS SANTOS, N. 90, Apto 302 ;114.500,00;114.500,00;0.00;Apartamento, 0.00 de área total, 43.53 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444408569264,
 8444414745613 ;PB ;JOAO PESSOA ;PARATIBE ;RUA JOSE ANTONIO DA SILVA NETO, N. 143, Apto 101, TERREO ;114.000,00;114.000,00;0.00;Apartamento, 0.00 de área total, 42.43 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444414745613
